1883792,-130.565460,-97.598381,641.725037,-68.705360,-82.259163,643.718079
1914019,-130.601852,-97.593620,642.031067,-68.762665,-82.187279,643.886414
1944227,-130.517715,-97.611488,642.041382,-68.766960,-82.116753,643.830383
1974435,-130.513123,-97.552795,642.259277,-68.798439,-82.018639,643.980713
2004643,-130.554596,-97.523804,642.654602,-68.840431,-81.962799,644.317139
2034851,-130.505569,-97.538567,643.011047,-68.809502,-81.922234,644.572144
2065077,-130.409607,-97.498314,643.417786,-68.728615,-81.817032,644.964417
2095285,-130.321991,-97.433220,643.978882,-68.595741,-81.723465,645.460449
2125493,-130.179886,-97.246971,644.577576,-68.388260,-81.544403,646.003845
2155683,-129.902817,-97.052155,644.950012,-68.006485,-81.433098,646.331665
2185909,-128.862289,-96.635513,645.351624,-66.793678,-81.239624,646.440674
2216099,-127.376839,-96.504944,643.630371,-65.469978,-81.326729,644.959229
2246307,-126.533417,-96.395218,642.472351,-64.586716,-81.461159,643.822327
2276496,-125.940132,-96.055931,642.796265,-63.784634,-81.351189,644.218201
2306686,-125.329903,-95.713600,643.263000,-62.977684,-81.242737,644.773865
2336894,-124.648056,-95.353477,643.460144,-62.093914,-81.146255,645.001648
2367056,-123.877808,-95.042221,643.417542,-61.174763,-81.143478,645.063477
2397245,-123.091606,-94.654007,643.643982,-60.189705,-81.099724,645.410339
2427435,-122.265251,-94.310074,644.070679,-59.155163,-81.147751,645.981018
2457625,-120.781693,-94.083672,643.914734,-57.500134,-81.445053,645.716736
2487814,-118.960564,-93.818451,643.758972,-55.521580,-81.716644,645.857849
2517985,-117.340492,-93.502464,642.876953,-53.739407,-82.135620,645.105713
2548175,-115.690506,-93.044693,642.665039,-51.887085,-82.401070,645.106812
2578346,-114.023788,-92.705528,642.153503,-50.101246,-82.741577,644.818665
2608517,-112.486290,-92.333817,641.827698,-48.503807,-83.003685,644.745544
2638707,-111.091843,-92.057968,641.366394,-47.067574,-83.309387,644.510437
2668878,-109.862213,-91.864418,641.065796,-45.869068,-83.594307,644.427490
2699068,-108.784782,-91.759293,640.607605,-44.836460,-83.855469,644.148010
2729257,-107.841873,-91.681618,640.031372,-43.971031,-84.095787,643.778625
2759447,-106.837067,-91.592819,639.559387,-43.014565,-84.360619,643.469971
2789637,-105.475021,-90.963631,642.213196,-41.394299,-84.285698,646.229492
2819826,-103.682159,-90.762428,642.023621,-39.694088,-84.599113,646.193054
2849997,-102.238647,-90.426849,642.047363,-38.317825,-84.857613,646.311157
2880187,-100.957268,-90.127419,642.005859,-37.100357,-85.087990,646.516052
2910377,-99.872604,-89.797127,642.495056,-36.044174,-85.258034,647.188782
2940520,-98.931938,-89.529305,642.916016,-35.166458,-85.410278,647.782043
2970710,-98.209915,-89.339691,643.148010,-34.516174,-85.574181,648.182373
3000899,-97.654579,-89.238831,643.105347,-34.082973,-85.699409,648.284302
3031107,-97.311546,-89.201454,643.216370,-33.829468,-85.808350,648.554626
3061315,-97.179405,-89.140129,643.691711,-33.723297,-85.845573,649.141724
3091505,-97.175598,-89.172859,644.113159,-33.679531,-85.948418,649.627991
3121713,-97.103371,-89.286987,644.163208,-33.664413,-86.075241,649.731079
3151921,-97.085472,-89.393013,644.434509,-33.693035,-86.173370,650.064941
3182111,-97.231667,-89.548965,644.893860,-33.822216,-86.281448,650.531738
3212337,-97.349739,-89.687614,645.020630,-33.992996,-86.338799,650.636719
3242545,-97.529381,-89.850121,644.996521,-34.187748,-86.411400,650.608948
3272753,-97.742416,-89.994797,644.998291,-34.430691,-86.467560,650.584839
3302961,-97.939964,-90.076599,644.989990,-34.647125,-86.444443,650.557068
3333169,-98.120819,-90.145897,645.035400,-34.856277,-86.411598,650.560852
3363395,-98.281433,-90.173439,645.093262,-35.001408,-86.362648,650.582214
3393622,-98.400658,-90.164604,645.196228,-35.139786,-86.290192,650.658875
3423830,-98.574020,-90.162148,645.410034,-35.283970,-86.191467,650.843994
3454038,-98.771645,-90.160011,645.519592,-35.439922,-86.071198,650.904724
3484246,-99.077103,-90.164726,645.577271,-35.695755,-85.928268,650.934448
3514454,-99.568214,-90.144592,645.557251,-36.100384,-85.713036,650.898621
3544680,-101.216362,-90.173889,645.002808,-37.659821,-85.268013,650.416443
3574888,-102.635117,-90.050774,644.580261,-39.160717,-84.854424,649.963135
3605161,-103.300201,-89.858421,644.452515,-39.874210,-84.568436,649.755920
3635369,-104.238708,-89.567230,644.607239,-40.543594,-84.070412,649.786987
3665577,-104.870567,-89.439781,644.595581,-41.235416,-83.586136,649.813721
3695803,-105.640053,-89.300011,644.601501,-41.929203,-83.141014,649.740112
3726029,-106.634781,-89.008324,645.131653,-42.682720,-82.589417,649.972839
3756256,-107.316681,-88.842941,645.272095,-43.468674,-81.991859,650.214355
3786482,-108.325821,-88.524094,645.735413,-44.259636,-81.400543,650.467834
3816690,-108.809433,-88.349442,645.868958,-44.834949,-80.968361,650.585571
3846917,-109.347252,-88.054001,646.352417,-45.303490,-80.553398,651.076843
3877125,-109.866318,-87.931381,645.948364,-45.905960,-80.382179,650.572144
3907351,-110.203339,-87.545746,646.992065,-46.112091,-79.983040,651.446228
3937541,-110.291679,-87.360519,646.484436,-46.205105,-79.713966,651.021423
3967749,-110.593033,-87.129875,646.684082,-46.486210,-79.331535,651.246033
3997975,-111.027252,-86.840218,646.980591,-46.867477,-78.855797,651.473328
4028133,-111.502327,-86.561569,647.431396,-47.288502,-78.380104,651.872620
4058405,-111.868912,-86.238708,647.449524,-47.649002,-77.909836,651.742065
4088562,-112.048416,-85.948074,646.988037,-47.859985,-77.507332,651.191284
4118816,-112.120773,-85.616104,646.906494,-47.895382,-77.154167,651.106018
4148974,-111.803345,-85.072838,647.515869,-47.445934,-76.784164,651.563538
4179228,-110.459641,-84.289368,649.472900,-45.842789,-76.308044,653.309814
4209449,-108.409973,-83.950432,648.516418,-43.947720,-76.298134,652.549988
4239639,-106.983635,-83.436714,648.647644,-42.638241,-76.244873,652.567566
4269829,-105.799500,-82.958878,648.492737,-41.365543,-76.164009,652.506958
4300000,-104.609604,-82.560692,647.942627,-40.268887,-76.146820,651.754883
4330189,-103.612816,-82.200020,647.553711,-39.438065,-76.033798,651.675354
4360397,-102.774513,-81.817886,647.559448,-38.709435,-75.809990,651.755127
4390537,-102.008636,-81.461082,647.452271,-38.072090,-75.719360,651.786682
4420772,-101.433144,-81.164108,647.334778,-37.513210,-75.495193,651.637390
4450999,-101.017403,-80.880547,647.173035,-1,-1,-1
4481137,-100.712677,-80.769531,646.555359,-36.957394,-75.283020,650.944458
4511391,-100.545181,-80.756531,646.550049,-36.806393,-75.331535,651.118469
4541503,-100.390190,-80.858833,646.678101,-36.646866,-75.505661,651.315674
4571757,-100.447861,-80.952522,647.348694,-36.633114,-75.650269,652.102051
4601979,-100.514687,-81.031525,648.065552,-36.618038,-75.769127,652.844604
4632187,-100.612999,-81.168694,648.724731,-36.636906,-75.910545,653.537659
4662395,-100.723305,-81.302513,649.281616,-36.721615,-76.111244,654.126343
4692603,-100.822517,-81.492165,649.635864,-36.766415,-76.262115,654.498413
4722811,-100.937935,-81.666290,650.046814,-36.783775,-76.379799,654.773865
4753065,-101.019913,-81.832588,650.477478,-36.838024,-76.576294,655.227417
4783227,-101.074287,-81.942345,650.937866,-36.902496,-76.782478,655.878845
4813435,-101.131241,-82.025352,651.501282,-36.913475,-76.921028,656.465332
4843643,-101.192360,-82.130714,651.809265,-36.942448,-77.086639,656.787781
4873832,-101.289291,-82.173065,652.086670,-37.018162,-77.151588,657.118164
4904059,-101.448402,-82.225632,652.356873,-37.149036,-77.173851,657.405151
4934267,-101.628731,-82.306480,652.544678,-37.322567,-77.226776,657.603027
4964475,-101.827644,-82.327599,652.794922,-37.505657,-77.230171,657.891907
4994683,-102.068062,-82.342697,653.131287,-37.673286,-77.182053,658.225525
5024891,-102.267227,-82.407761,653.205688,-37.856682,-77.225563,658.288147
5055080,-102.446716,-82.477600,653.178467,-38.018547,-77.278969,658.272400
5085307,-102.607300,-82.514557,653.220337,-38.168747,-77.338058,658.325745
5115515,-102.740234,-82.577583,653.318176,-38.285969,-77.365799,658.438782
5145723,-102.808838,-82.630508,653.367310,-38.334721,-77.412216,658.491943
5175931,-102.849045,-82.681145,653.471497,-38.366703,-77.503899,658.607910
5206139,-102.848160,-82.700684,653.627258,-38.367119,-77.560440,658.777161
5236328,-102.754356,-82.718788,653.753113,-38.308491,-77.644035,658.913635
5266536,-102.621918,-82.769325,653.984863,-38.171261,-77.762642,659.164124
5296763,-102.394531,-82.863808,654.225342,-37.961388,-77.968880,659.412231
5326952,-102.108414,-82.939972,654.514709,-37.658062,-78.163849,659.720886
5357160,-101.758423,-83.091202,654.838501,-37.299042,-78.436172,660.063843
5387368,-101.391304,-83.275253,655.104370,-36.906242,-78.794464,660.365906
5417558,-101.158440,-83.487823,655.244385,-36.475761,-79.167442,660.535217
5447766,-100.882332,-83.519623,655.137878,-1,-1,-1
5477909,-1,-1,-1,-1,-1,-1
5508030,-1,-1,-1,-1,-1,-1
5538086,-99.443245,-82.999870,654.739868,-34.988300,-79.843460,659.756287
5568018,-98.739113,-82.699394,654.500183,-34.667496,-79.865448,660.028870
5598382,-97.970604,-82.391998,654.403259,-34.060093,-79.847496,660.162048
5628710,-97.300133,-82.124474,654.410706,-33.485359,-79.816925,660.282532
5659019,-96.703316,-81.868385,654.492859,-32.967464,-79.740433,660.435608
5689301,-96.230347,-81.625732,654.510742,-32.544968,-79.635941,660.517639
5719527,-95.862831,-81.428268,654.556274,-32.243004,-79.524162,660.619812
5749735,-95.569756,-81.204201,654.651123,-32.018078,-79.336586,660.730225
5779943,-95.314346,-81.085602,654.717957,-31.790071,-79.246429,660.813599
5810151,-95.133957,-80.970032,654.781555,-31.583817,-79.164764,660.889221
5840359,-95.005234,-80.928703,654.706848,-31.440187,-79.128471,660.828308
5870567,-95.015778,-80.889557,655.125183,-31.370485,-79.066109,661.268250
5900775,-95.073662,-80.920570,655.421021,-31.356201,-79.051201,661.556274
5930983,-95.325676,-81.109306,655.594299,-31.496620,-79.152931,661.732300
5961191,-96.338615,-82.007942,654.729614,-32.569393,-79.899780,660.891541
5991418,-96.937637,-82.628242,654.415833,-33.131687,-80.338722,660.548828
6021626,-97.571480,-82.911217,654.777527,-33.532829,-80.435982,660.951477
6051852,-98.252876,-83.261627,654.791809,-34.047264,-80.532112,660.966431
6082060,-99.060745,-83.770515,654.600647,-34.688969,-80.777596,660.714417
6112287,-99.666977,-84.127190,654.385864,-35.219852,-80.993752,660.486328
6142513,-100.508530,-84.627464,653.924683,-35.963692,-81.278580,660.019470
6172703,-101.155991,-85.012001,653.350952,-36.600445,-81.471489,659.418457
6202929,-101.634186,-85.199585,653.005188,-37.129456,-81.504868,658.987732
6233155,-102.192513,-85.321259,652.737427,-37.844219,-81.386513,658.653442
6263363,-102.581612,-85.274643,652.465210,-38.229324,-81.127007,658.249329
6293590,-102.734863,-85.128082,651.881836,-38.586918,-80.808495,657.559021
6323798,-102.678467,-84.902382,651.761475,-1,-1,-1
6353794,-102.319473,-84.718170,651.852478,-1,-1,-1
